prob_false,prob_true
0.9685699068428333,0.031430093157166696
0.9750373856147206,0.024962614385279122
0.976867212669612,0.023132787330388174
0.97497681399052,0.025023186009479607
0.9739833568553083,0.026016643144691702
0.9741133735709484,0.02588662642905143
0.96977378689636,0.03022621310364017
0.9699824860024141,0.0300175139975858
0.9687586456528189,0.031241354347180783
0.9728396036419754,0.02716039635802459
0.9661306260627893,0.03386937393721073
0.9694626870211096,0.03053731297888991
0.9725335624294659,0.027466437570534456
0.9691658150226214,0.030834184977378203
0.9695806717607133,0.03041932823928702
0.9640800628552443,0.0359199371447556
0.9746142078515726,0.02538579214842689
0.9729426003270585,0.027057399672941705
0.972919171517081,0.027080828482918574
0.9810512859936836,0.01894871400631583
0.9722862615417751,0.027713738458224717
0.9749877974255426,0.02501220257445712
0.9735341817672214,0.02646581823277839
0.9703790158421104,0.029620984157889742
0.9754662823267956,0.024533717673204298
0.9709827201327238,0.029017279867276008
0.9703939575593199,0.029606042440680366
0.9685871451103536,0.031412854889646076
0.9830506698679902,0.016949330132009895
0.9680699362209186,0.03193006377908166
0.973255663104406,0.026744336895593843
0.9736725522780577,0.026327447721942007
0.978275417370615,0.02172458262938522
0.9741597849582744,0.02584021504172577
0.9717726612337021,0.028227338766298
0.9717335067354232,0.028266493264576656
0.9745775819411667,0.025422418058833263
0.9724395577808632,0.027560442219136883
0.9680699362209184,0.031930063779081676
0.9712513650507804,0.028748634949219663
0.9729002830083361,0.027099716991663633
0.9760186924006775,0.023981307599322356
0.9681053375925515,0.03189466240744826
0.969073875270741,0.030926124729258986
0.9745798803013512,0.02542011969864841
0.975873536068393,0.024126463931606983
0.9729171689375342,0.02708283106246575
0.9746672972763817,0.02533270272361802
0.965468712516371,0.03453128748362914
0.9658668244330395,0.03413317556696029
0.9767202052869292,0.023279794713070685
0.9724275675486667,0.027572432451333038
0.9720102252841185,0.027989774715881967
0.9702923878347179,0.029707612165281748
0.9738035755866079,0.02619642441339201
0.971184265351537,0.028815734648463404
0.9768297826506966,0.02317021734930338
0.971753889180624,0.028246110819376013
0.9780645827680844,0.021935417231915378
0.9654491226038104,0.03455087739618888
0.9729027361656859,0.027097263834314142
0.9698900749221221,0.030109925077877804
0.97853947846772,0.02146052153227973
0.9723966396085568,0.027603360391443284
0.9741367580936284,0.025863241906371248
0.967795940284673,0.03220405971532672
0.9686199162756417,0.03138008372435806
0.9716149473980725,0.02838505260192734
0.9782786806077317,0.02172131939226817
0.9650234260790903,0.03497657392090939
0.9768310598912759,0.023168940108723654
0.9693610982577004,0.030638901742299867
0.9787956329017616,0.021204367098238395
0.9708517189142825,0.029148281085717424
0.9694875449905951,0.030512455009404985
0.9657559916575597,0.034244008342439666
0.975932355936065,0.024067644063934374
0.9692927542352828,0.030707245764717134
0.9646156519347436,0.035384348065255956
0.9738211540032415,0.0261788459967582
0.9755000302661789,0.024499969733820848
0.9711184719343708,0.028881528065629082
0.9708001278651226,0.029199872134877174
0.9796566757352452,0.02034332426475482
0.9752673728711215,0.024732627128877912
0.9685081490911395,0.03149185090885994
0.9765340714301877,0.023465928569812368
0.9721113422278895,0.027888657772110796
0.9730893663804119,0.026910633619587936
0.9719359854278761,0.028064014572124187
0.9772853384871275,0.02271466151287266
0.9758512557396025,0.024148744260397308
0.9680746549165496,0.03192534508345075
0.9684694367899308,0.03153056321006883
0.9692830080239352,0.03071699197606486
0.9707546862902019,0.02924531370979776
0.97874109101415,0.02125890898584972
0.9752024133926688,0.024797586607330988
0.9680217315881053,0.03197826841189464
0.974998719307575,0.02500128069242501
0.9774408592400068,0.022559140759993025
0.9734170818970423,0.02658291810295739
0.9740525331604415,0.02594746683955858
0.9706914647008678,0.029308535299131983
0.9699852531697623,0.030014746830237714
0.9709241622503683,0.029075837749631548
0.9770544913786539,0.022945508621346204
0.9762674355301696,0.023732564469830526
0.9758215701795548,0.024178429820445213
0.9693990035153351,0.03060099648466503
0.9789536689904706,0.021046331009529164
0.9748151640873974,0.025184835912602503
0.9689218100096826,0.03107818999031745
0.9719895077267939,0.028010492273205703
0.9713369760285333,0.02866302397146693
0.9756176207672513,0.024382379232748847
0.9707781058141245,0.029221894185875282
0.9685900485199154,0.03140995148008437
0.9754329626319503,0.024567037368049348
0.9714624519295447,0.028537548070454725
0.9751116516261916,0.02488834837380831
0.9760564572823255,0.023943542717674772
0.9666929411981248,0.033307058801875115
0.9724004899999622,0.027599510000037093
0.9765818179942539,0.023418182005746323
0.9715887974447958,0.0284112025552042
0.9777085713794792,0.022291428620520515
0.9621528793753796,0.03784712062461979
0.9722784519722399,0.027721548027760296
0.9773930235949596,0.02260697640504015
0.9702046860620186,0.029795313937981568
0.9692322767276987,0.03076772327230146
0.9700318470130266,0.02996815298697299
0.9647880855000734,0.035211914499926174
0.9737139735512103,0.026286026448789253
0.9757557707579838,0.024244229242016385
0.9713072001585559,0.02869279984144386
0.9693240270413723,0.030675972958627565
0.9722324090075368,0.027767590992463374
0.9742069002745175,0.02579309972548278
0.9723665419462355,0.02763345805376433
0.9669877607610587,0.03301223923894117
0.9731467327510571,0.026853267248942235
0.9706318337614221,0.029368166238577405
0.9697453005148928,0.03025469948510718
0.9760488643445698,0.02395113565542988
0.9724456361991162,0.027554363800883802
0.9708792850045276,0.02912071499547263
0.9682811734403257,0.031718826559674416
0.968642232876273,0.0313577671237268
0.9744438253888289,0.025556174611170927
0.9682348214207729,0.031765178579226956
0.9704179120178531,0.029582087982146354
0.9656621448169058,0.03433785518309456
0.9751579273671084,0.02484207263289113
0.9724340675788518,0.027565932421147882
0.9583883411490759,0.0416116588509243
0.9756042499100502,0.02439575008994956
0.9759826434708451,0.0240173565291549
0.9740847286052472,0.025915271394752262
0.9740879176882503,0.025912082311749775
0.9697600305441313,0.030239969455868338
0.9712752416613417,0.028724758338657844
0.9668515862846868,0.033148413715313206
0.9765705484342655,0.02342945156573448
0.9759735601580022,0.02402643984199832
0.973940547569705,0.02605945243029474
0.9826013760384932,0.01739862396150667
0.9656536816152926,0.034346318384706885
0.9710735305740008,0.02892646942599883
0.9766952044019968,0.023304795598003546
0.9703179265295414,0.029682073470458138
0.9652448285234273,0.03475517147657277
0.9713267727205728,0.028673227279426935
0.9748588006796203,0.025141199320379566
0.976132137544029,0.023867862455970813
0.9724609639981214,0.027539036001878566
0.9739893066609221,0.02601069333907764
0.9701461394038378,0.029853860596162157
0.9681588741269663,0.031841125873033636
0.9703363887696635,0.029663611230336066
0.9729586211610656,0.027041378838934364
0.9664205565500358,0.033579443449964615
0.9692931110037483,0.03070688899625146
0.9718717214681319,0.02812827853186802
0.977203721739495,0.022796278260505145
0.9742403122226261,0.025759687777373634
0.9770736132599667,0.022926386740033118
0.9803355711079141,0.019664428892085615
0.9752194494789702,0.0247805505210298
0.9706178439072957,0.02938215609270389
0.9723084247926882,0.027691575207311834
0.9748804102208297,0.025119589779170073
0.9729744834021825,0.027025516597817472
0.9670462957507641,0.032953704249235875
0.9732549293473037,0.026745070652695737
0.9713900836470449,0.02860991635295501
0.9724977792012555,0.027502220798744544
0.972083294593343,0.027916705406656733
0.9695126545269311,0.030487345473068826
0.9759269981511606,0.024073001848839343
0.975706331029704,0.024293668970295938
0.9655491245302511,0.03445087546974881
0.9693340421653632,0.030665957834636808
0.9685081490911395,0.031491850908859954
0.9643817504661003,0.035618249533899075
0.9770685502995362,0.022931449700463423
0.9717766793802854,0.028223320619714245
0.9760288918685638,0.023971108131436124
0.9705689533729015,0.029431046627098327
0.9715556949700168,0.028444305029982915
0.9752422268277429,0.024757773172257656
0.9716360915777258,0.02836390842227396
0.9727930686661019,0.027206931333897788
0.9713237088956308,0.028676291104369034
0.9775471040861454,0.022452895913854673
0.975228489738593,0.024771510261407236
0.9670815743455031,0.032918425654496555
0.9738828116887014,0.02611718831129864
0.9728315429854021,0.02716845701459749
0.976456430041949,0.023543569958050656
0.9698729363474482,0.03012706365255145
0.9742485225711354,0.025751477428864418
0.9727337627427814,0.02726623725721848
0.9706042240946078,0.02939577590539218
0.9805958595628329,0.019404140437166675
0.9675724497356892,0.03242755026431016
0.9680116022970917,0.031988397702908414
0.9675972648056453,0.03240273519435465
0.9700542035071684,0.0299457964928314
0.9720896711554593,0.027910328844540488
0.9664585138538824,0.03354148614611747
0.9752740175622511,0.024725982437748914
0.9749054001383581,0.02509459986164157
0.9733010482093488,0.02669895179065091
0.966573737003792,0.03342626299620768
0.9658067461538662,0.03419325384613335
0.9717658334127914,0.028234166587208304
0.9696975271153199,0.03030247288468029
0.9750540514583935,0.02494594854160588
0.9660792230580082,0.03392077694199213
0.9789069650755736,0.021093034924426324
0.9756791459491084,0.024320854050891825
0.9651728601391809,0.034827139860818604
0.9698604938556065,0.030139506144393917
0.9695749947894686,0.030425005210531278
0.9685079400632615,0.03149205993673856
0.9652307121847756,0.03476928781522399
0.9727640870794774,0.027235912920522225
0.9698584304009137,0.03014156959908594
0.9682837154674976,0.031716284532502345
0.9739585206155923,0.026041479384407113
0.9703830765359943,0.029616923464005643
0.9683053419679911,0.03169465803200896
0.9800266207904307,0.019973379209569056
0.9761511344369533,0.023848865563046343
0.9660840130437535,0.03391598695624662
0.9731681600863956,0.02683183991360445
0.9699959940783035,0.030004005921696175
0.9668285243618004,0.03317147563819875
0.9723660267191201,0.02763397328087989
0.9742664790236822,0.025733520976317245
0.9740454974823012,0.025954502517698774
0.9666481507130731,0.03335184928692689
0.9739091415751722,0.026090858424827414
0.9725964830151493,0.02740351698485013
0.9724427818573067,0.027557218142693
0.9748732979178121,0.025126702082188132
0.9738933681844795,0.02610663181552043
0.9695569498947335,0.03044305010526629
0.9795745921254003,0.020425407874599514
0.9671054966111925,0.03289450338880773
0.9718426862419957,0.028157313758003878
0.9722543622591746,0.02774563774082532
0.9728315429854023,0.027168457014597486
0.9708469485139839,0.029153051486015994
0.9753020468552587,0.02469795314474133
0.9767810127374233,0.023218987262576166
0.9764139541884227,0.023586045811577167
0.9692823691788323,0.03071763082116761
0.9779451640594264,0.02205483594057332
0.9699844809002047,0.030015519099795534
0.9705011726699354,0.029498827330064405
0.9736243766902488,0.026375623309750938
0.9731643633816605,0.026835636618339192
0.9702784974702359,0.029721502529764396
0.9763769905923164,0.023623009407683554
0.978290728563341,0.021709271436658722
0.9726516607349573,0.027348339265042213
0.974866551832178,0.025133448167821683
0.9767619317468492,0.02323806825315076
0.9722662997544115,0.027733700245588012
0.9672594171984668,0.03274058280153326
0.975737994441688,0.024262005558312066
0.9660437441714299,0.033956255828570404
0.9798488711659259,0.020151128834074033
0.9736826597210209,0.026317340278979154
0.96836270456606,0.03163729543393967
0.9756256928796765,0.02437430712032337
0.9767391803446099,0.02326081965539018
0.9707209677158612,0.029279032284138168
0.9721424234499905,0.027857576550009384
0.9765815682647784,0.023418431735221904
0.9774038122668051,0.022596187733194915
0.96800858288856,0.03199141711143989
0.9763377650561049,0.023662234943895143
0.9709015220070212,0.029098477992978697
0.9695721621470975,0.0304278378529023
0.9723316247423437,0.027668375257656443
0.9733591429737728,0.026640857026227156
0.9747389751955259,0.025261024804474026
0.9660886210657447,0.033911378934255325
0.9703292784290575,0.0296707215709421
0.9671859525328653,0.032814047467134067
0.9740153899885053,0.025984610011494734
0.9726015482552757,0.02739845174472493
0.9749569270761214,0.025043072923878973
0.9728483413297492,0.027151658670251308
0.9721233363250558,0.027876663674943788
0.9793189589559751,0.02068104104402486
0.9682119474929751,0.0317880525070247
0.9765385978233362,0.023461402176663867
0.9742569753550296,0.025743024644970258
0.9730492475306656,0.02695075246933413
0.9709760562834975,0.0290239437165025
0.9697420211099527,0.030257978890046746
0.9764467621790673,0.023553237820932434
0.9781838715017412,0.021816128498258834
0.9752272876893887,0.024772712310611397
0.9694878759978632,0.030512124002136223
0.9692662207340472,0.030733779265951843
0.9792013782596217,0.020798621740378394
0.9731681403362129,0.02683185966378716
0.9699985970054433,0.03000140299455709
0.9793492434474079,0.02065075655259186
0.9685697986484039,0.03143020135159558
0.9778827556907959,0.022117244309204125
0.9560929265465385,0.04390707345346176
0.9674591857765121,0.03254081422348806
0.9775279248919134,0.02247207510808646
0.9743491886490477,0.02565081135095202
0.9708845799846079,0.029115420015392326
0.9754329626319507,0.02456703736804936
0.9660230538863919,0.03397694611360784
0.9701006588202831,0.029899341179717046
0.9725239434309658,0.027476056569034568
0.9764208606202398,0.02357913937975991
0.974941387552526,0.025058612447473504
0.9735529255632024,0.02644707443679763
0.9718539681727341,0.028146031827266164
0.9780205987626869,0.021979401237312922
0.9731668859707433,0.026833114029257
0.9685931941512431,0.031406805848756804
0.9718996366370852,0.028100363362914504
0.9764772407641938,0.023522759235805924
0.9740095199631678,0.02599048003683221
0.9711667388575841,0.028833261142416213
0.9695125736543738,0.030487426345626477
0.9724516410109154,0.027548358989084087
0.9745393326371784,0.025460667362820957
0.975297714990949,0.024702285009050886
0.9731340938082169,0.026865906191783098
0.9778921143005809,0.02210788569941895
0.9748728657902275,0.02512713420977201
0.9619073928257923,0.038092607174206886
0.9695119214373696,0.030488078562630416
0.9722328221253463,0.02776717787465413
0.9696808079251028,0.030319192074897697
0.9675697292781621,0.032430270721837844
0.9710205149714919,0.02897948502850805
0.9707590792429507,0.02924092075704893
0.9670284656554051,0.03297153434459466
0.9772804643699513,0.02271953563004843
0.9750292188983071,0.024970781101693026
0.9660011541415685,0.03399884585843148
0.9712382615207444,0.028761738479255287
0.9694699978630059,0.030530002136993896
0.9709951844755798,0.029004815524420316
0.974856571917141,0.02514342808285905
0.9663812672250515,0.033618732774948284
0.9703002057134954,0.02969979428650448
0.9755640492054116,0.024435950794587862
0.9768219543084544,0.023178045691545444
0.9643009812025537,0.03569901879744575
0.9749296023291286,0.025070397670871426
0.9691224897663743,0.03087751023362523
0.9710273022629489,0.028972697737051224
0.9686603492775742,0.031339650722425436
0.9739222397922126,0.02607776020778707
0.9781232332514052,0.02187676674859456
0.9758645488510478,0.024135451148952256
0.9728464101668467,0.027153589833153493
0.9660680552958479,0.033931944704151534
0.9731225681859952,0.026877431814004923
0.9698976807619856,0.030102319238014097
0.9770979586500789,0.02290204134992103
0.9693679434083572,0.03063205659164249
0.9701282387353136,0.02987176126468639
0.9645003257502851,0.035499674249715195
0.9729169565809958,0.027083043419004194
0.9760142207607243,0.023985779239275567
0.9772219781802264,0.022778021819773654
0.9713793765357965,0.02862062346420298
0.9680522060485135,0.03194779395148627
0.9655162797610832,0.034483720238916084
0.9820335293722519,0.017966470627747786
0.9666968549862682,0.033303145013731786
0.9670990587099277,0.032900941290072726
0.9679393902191112,0.03206060978088877
0.9706448244582879,0.029355175541712502
0.9708372156250802,0.02916278437491999
0.9707399669969211,0.02926003300307907
0.9725309032398431,0.02746909676015613
0.9748109650269026,0.025189034973097678
0.9711640395662936,0.02883596043370634
0.9676743402875119,0.032325659712488554
0.9756241191806864,0.0243758808193138
0.9817752336873369,0.018224766312662947
0.977440859240007,0.022559140759993004
0.9721642538877677,0.027835746112232725
0.9697761336058544,0.030223866394145704
0.9756952451229073,0.02430475487709235
0.9713023137485868,0.02869768625141341
0.9755330894309999,0.02446691056900035
0.9733004766393792,0.026699523360620876
0.9740401614126323,0.02595983858736774
0.9658326063644551,0.03416739363554512
0.9647171687996846,0.03528283120031561
0.9763829862127621,0.023617013787238027
0.9704104691123158,0.029589530887684148
0.977217822367623,0.022782177632377006
0.9708555989981991,0.029144401001800907
0.9758933210737989,0.02410667892620088
0.9743528924982958,0.0256471075017043
0.9717788086792201,0.02822119132077974
0.9688234891043229,0.031176510895677058
0.96762668496116,0.03237331503884018
0.9771188733112677,0.022881126688731972
0.9735614367774976,0.02643856322250215
0.9746717129308957,0.02532828706910375
0.9703321279712328,0.029667872028766657
0.9685205493880692,0.03147945061193079
0.9707820596090728,0.029217940390927562
0.9744739520749045,0.025526047925095177
